fecha,pais,id_campaña,canal,gasto
2025-06-14,Colombia,paid_search_Colombia,paid_search,2595.35
2025-06-14,Colombia,social_Colombia,social,1715.34
2025-06-14,Argentina,organic_Argentina,organic,2427.72
2025-06-14,Argentina,paid_search_Argentina,paid_search,518.16
2025-06-14,Argentina,social_Argentina,social,2533.02
2025-06-15,Mexico,organic_Mexico,organic,2553.92
2025-06-15,Mexico,paid_search_Mexico,paid_search,1021.85
2025-06-15,Mexico,social_Mexico,social,1814.57
2025-06-15,Colombia,organic_Colombia,organic,2891.53
2025-06-15,Colombia,paid_search_Colombia,paid_search,2538.57
2025-06-15,Colombia,social_Colombia,social,731.83
2025-06-15,Argentina,organic_Argentina,organic,1865.91
2025-06-15,Argentina,paid_search_Argentina,paid_search,2844.48
2025-06-15,Argentina,social_Argentina,social,2870.27
2025-06-16,Mexico,organic_Mexico,organic,2795.74
2025-06-16,Mexico,paid_search_Mexico,paid_search,2636.82
2025-06-16,Mexico,social_Mexico,social,1619.8
2025-06-16,Colombia,organic_Colombia,organic,1126.89
2025-06-16,Colombia,paid_search_Colombia,paid_search,2119.47
2025-06-16,Colombia,social_Colombia,social,1008.3
2025-06-16,Argentina,organic_Argentina,organic,732.09
2025-06-16,Argentina,paid_search_Argentina,paid_search,992.57
2025-06-16,Argentina,social_Argentina,social,2621.25
2025-06-17,Mexico,organic_Mexico,organic,1076.9
2025-06-17,Mexico,paid_search_Mexico,paid_search,2611.28
2025-06-17,Mexico,social_Mexico,social,559.38
2025-06-17,Colombia,organic_Colombia,organic,2806.85
2025-06-17,Colombia,paid_search_Colombia,paid_search,2593.84
2025-06-17,Colombia,social_Colombia,social,2328.96
2025-06-17,Argentina,organic_Argentina,organic,1307.51
2025-06-17,Argentina,paid_search_Argentina,paid_search,842.72
2025-06-17,Argentina,social_Argentina,social,841.3
2025-06-18,Mexico,organic_Mexico,organic,1378.56
2025-06-18,Mexico,paid_search_Mexico,paid_search,1116.95
2025-06-18,Mexico,social_Mexico,social,954.14
2025-06-18,Colombia,organic_Colombia,organic,814.26
2025-06-18,Colombia,paid_search_Colombia,paid_search,2220.44
2025-06-18,Colombia,social_Colombia,social,802.92
2025-06-18,Argentina,organic_Argentina,organic,2457.2
2025-06-18,Argentina,paid_search_Argentina,paid_search,2445.88
2025-06-18,Argentina,social_Argentina,social,2330.78
2025-06-19,Mexico,organic_Mexico,organic,1956.53
2025-06-19,Mexico,paid_search_Mexico,paid_search,749.69
2025-06-19,Mexico,social_Mexico,social,1757.67
2025-06-19,Colombia,organic_Colombia,organic,863.35
2025-06-19,Colombia,paid_search_Colombia,paid_search,1876.5
2025-06-19,Colombia,social_Colombia,social,832.89
2025-06-19,Argentina,organic_Argentina,organic,936.72
2025-06-19,Argentina,paid_search_Argentina,paid_search,1731.35
2025-06-19,Argentina,social_Argentina,social,785.3
2025-06-20,Mexico,organic_Mexico,organic,1653.3
2025-06-20,Mexico,paid_search_Mexico,paid_search,664.77
2025-06-20,Mexico,social_Mexico,social,2609.28
2025-06-20,Colombia,organic_Colombia,organic,1980.55
2025-06-20,Colombia,paid_search_Colombia,paid_search,2529.79
2025-06-20,Colombia,social_Colombia,social,691
2025-06-20,Argentina,organic_Argentina,organic,1517.75
2025-06-20,Argentina,paid_search_Argentina,paid_search,2499.17
2025-06-20,Argentina,social_Argentina,social,1106.19
2025-06-21,Mexico,organic_Mexico,organic,1279.96
2025-06-21,Mexico,paid_search_Mexico,paid_search,2906.57
2025-06-21,Mexico,social_Mexico,social,1648.41
2025-06-21,Colombia,organic_Colombia,organic,644.86
2025-06-21,Colombia,paid_search_Colombia,paid_search,2932.41
2025-06-21,Colombia,social_Colombia,social,501.2
2025-06-21,Argentina,organic_Argentina,organic,2446.27
2025-06-21,Argentina,paid_search_Argentina,paid_search,2395.77
2025-06-21,Argentina,social_Argentina,social,1958.27
2025-06-22,Mexico,organic_Mexico,organic,2326.95
2025-06-22,Mexico,paid_search_Mexico,paid_search,645.63
2025-06-22,Mexico,social_Mexico,social,2318.65
2025-06-22,Colombia,organic_Colombia,organic,2624.19
2025-06-22,Colombia,paid_search_Colombia,paid_search,2886.89
2025-06-22,Colombia,social_Colombia,social,2249.27
2025-06-22,Argentina,organic_Argentina,organic,1051.75
2025-06-22,Argentina,paid_search_Argentina,paid_search,1208.51
2025-06-22,Argentina,social_Argentina,social,2971.94
2025-06-23,Mexico,organic_Mexico,organic,1971.96
2025-06-23,Mexico,paid_search_Mexico,paid_search,1971.58
2025-06-23,Mexico,social_Mexico,social,2203.73
2025-06-23,Colombia,organic_Colombia,organic,2112.28
2025-06-23,Colombia,paid_search_Colombia,paid_search,1505.72
2025-06-23,Colombia,social_Colombia,social,2059.52
2025-06-23,Argentina,organic_Argentina,organic,2223.45
2025-06-23,Argentina,paid_search_Argentina,paid_search,1762.47
2025-06-23,Argentina,social_Argentina,social,1278.59
2025-06-24,Mexico,organic_Mexico,organic,613.19
2025-06-24,Mexico,paid_search_Mexico,paid_search,753.98
2025-06-24,Mexico,social_Mexico,social,1732.11
2025-06-24,Colombia,organic_Colombia,organic,2177.79
2025-06-24,Colombia,paid_search_Colombia,paid_search,2921.33
2025-06-24,Colombia,social_Colombia,social,2656.93
2025-06-24,Argentina,organic_Argentina,organic,874.55
2025-06-24,Argentina,paid_search_Argentina,paid_search,1275.32
2025-06-24,Argentina,social_Argentina,social,1307.17
2025-06-25,Mexico,organic_Mexico,organic,2716.71
2025-06-25,Mexico,paid_search_Mexico,paid_search,1350.21
2025-06-25,Mexico,social_Mexico,social,1153.8
2025-06-25,Colombia,organic_Colombia,organic,971.62
2025-06-25,Colombia,paid_search_Colombia,paid_search,1223.97
2025-06-25,Colombia,social_Colombia,social,972.8
2025-06-25,Argentina,organic_Argentina,organic,2107.53
2025-06-25,Argentina,paid_search_Argentina,paid_search,1993.72
2025-06-25,Argentina,social_Argentina,social,1721.23
2025-06-26,Mexico,organic_Mexico,organic,2477.24
2025-06-26,Mexico,paid_search_Mexico,paid_search,2638.78
2025-06-26,Mexico,social_Mexico,social,2981.76
2025-06-26,Colombia,organic_Colombia,organic,1966.94
2025-06-26,Colombia,paid_search_Colombia,paid_search,1824.4
2025-06-26,Colombia,social_Colombia,social,1999.51
2025-06-26,Argentina,organic_Argentina,organic,1340.69
2025-06-26,Argentina,paid_search_Argentina,paid_search,1142.12
2025-06-26,Argentina,social_Argentina,social,2637.71
2025-06-27,Mexico,organic_Mexico,organic,2044.12
2025-06-27,Mexico,paid_search_Mexico,paid_search,2136.52
2025-06-27,Mexico,social_Mexico,social,2063.86
2025-06-27,Colombia,organic_Colombia,organic,604.2
2025-06-27,Colombia,paid_search_Colombia,paid_search,543.84
2025-06-27,Colombia,social_Colombia,social,1466.38
2025-06-27,Argentina,organic_Argentina,organic,1624.72
2025-06-27,Argentina,paid_search_Argentina,paid_search,1935.25
2025-06-27,Argentina,social_Argentina,social,2028.72
2025-06-28,Mexico,organic_Mexico,organic,2913.17
2025-06-28,Mexico,paid_search_Mexico,paid_search,2927.68
2025-06-28,Mexico,social_Mexico,social,1489.55
2025-06-28,Colombia,organic_Colombia,organic,1609.7
2025-06-28,Colombia,paid_search_Colombia,paid_search,784.54
2025-06-28,Colombia,social_Colombia,social,1680.95
2025-06-28,Argentina,organic_Argentina,organic,1510.53
2025-06-28,Argentina,paid_search_Argentina,paid_search,2740.81
2025-06-28,Argentina,social_Argentina,social,861.63
2025-06-29,Mexico,organic_Mexico,organic,1606.43
2025-06-29,Mexico,paid_search_Mexico,paid_search,2064.42
2025-06-29,Mexico,social_Mexico,social,1619.55
2025-06-29,Colombia,organic_Colombia,organic,2285.99
2025-06-29,Colombia,paid_search_Colombia,paid_search,550.5
2025-06-29,Colombia,social_Colombia,social,999.15
2025-06-29,Argentina,organic_Argentina,organic,1267.14
2025-06-29,Argentina,paid_search_Argentina,paid_search,2719.41
2025-06-29,Argentina,social_Argentina,social,621.01
