fecha,pais,canal,gasto,id_campaña
2025-06-26,Argentina,paid_search,1142.12,paid_search_Argentina
2025-06-26,Argentina,social,2637.71,social_Argentina
2025-06-26,Colombia,organic,1966.94,organic_Colombia
2025-06-26,Colombia,paid_search,1824.4,paid_search_Colombia
2025-06-26,Colombia,social,1999.51,social_Colombia
2025-06-26,México,organic,2477.24,organic_Mexico
2025-06-26,México,paid_search,2638.78,paid_search_Mexico
2025-06-26,México,social,2981.76,social_Mexico
2025-06-27,Argentina,organic,1624.72,organic_Argentina
2025-06-27,Argentina,paid_search,1935.25,paid_search_Argentina
2025-06-27,Argentina,social,2028.72,social_Argentina
2025-06-27,Colombia,organic,604.2,organic_Colombia
2025-06-27,Colombia,paid_search,543.84,paid_search_Colombia
2025-06-27,Colombia,social,1466.38,social_Colombia
2025-06-27,México,organic,2044.12,organic_Mexico
2025-06-27,México,paid_search,2136.52,paid_search_Mexico
2025-06-27,México,social,2063.86,social_Mexico
2025-06-28,Argentina,organic,1510.53,organic_Argentina
2025-06-28,Argentina,paid_search,2740.81,paid_search_Argentina
2025-06-28,Argentina,social,861.63,social_Argentina
2025-06-28,Colombia,organic,1609.7,organic_Colombia
2025-06-28,Colombia,paid_search,784.54,paid_search_Colombia
2025-06-28,Colombia,social,1680.95,social_Colombia
2025-06-28,México,organic,2913.17,organic_Mexico
2025-06-28,México,paid_search,2927.68,paid_search_Mexico
2025-06-28,México,social,1489.55,social_Mexico
2025-06-29,Argentina,organic,1267.14,organic_Argentina
2025-06-29,Argentina,paid_search,2719.41,paid_search_Argentina
2025-06-29,Argentina,social,621.01,social_Argentina
2025-06-29,Colombia,organic,2285.99,organic_Colombia
2025-06-29,Colombia,paid_search,550.5,paid_search_Colombia
2025-06-29,Colombia,social,999.15,social_Colombia
2025-06-29,México,organic,1606.43,organic_Mexico
2025-06-29,México,paid_search,2064.42,paid_search_Mexico
2025-06-29,México,social,1619.55,social_Mexico
